,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,trial_index,weekId,subjectId,expId,rt,block,top_p,low_p,hi_narr,lo_narr,hi_wide,lo_wide,ticket1_EV,ticket2_EV,difference,choice,EV_chosen,correct,correct_choice,date
25998,26742,6046,38,38,2,xyzqnyfeiyxh,lt,7372,block_2,50,50,75,60,144.25,3.75,67.5,74,-6.5,1,less,FALSE,ticket2,7/13/2020
25999,26743,6047,40,40,2,xyzqnyfeiyxh,lt,3430,block_2,10,90,55,44,105.75,2.75,45.1,13.05,32.05,1,more,TRUE,ticket1,7/13/2020
26000,26744,6048,42,42,2,xyzqnyfeiyxh,lt,3016,block_2,20,80,75,60,144.25,3.75,63,31.85,31.15,1,more,TRUE,ticket1,7/13/2020
26001,26745,6049,44,44,2,xyzqnyfeiyxh,lt,5015,block_2,30,70,45,36,86.5,2.25,38.7,27.525,11.175,1,more,TRUE,ticket1,7/13/2020
26002,26746,6050,47,47,2,xyzqnyfeiyxh,lt,4836,block_3,60,40,210,168,404,10.5,193.2,246.6,-53.4,0,more,TRUE,ticket2,7/13/2020
26003,26747,6051,49,49,2,xyzqnyfeiyxh,lt,1680,block_3,100,0,190,152,365.5,9.5,190,365.5,-175.5,0,more,TRUE,ticket2,7/13/2020
26004,26748,6052,51,51,2,xyzqnyfeiyxh,lt,3389,block_3,80,20,170,136,327,8.5,163.2,263.3,-100.1,0,more,TRUE,ticket2,7/13/2020
26005,26749,6053,53,53,2,xyzqnyfeiyxh,lt,4569,block_3,30,70,220,176,423,11,189.2,134.6,54.6,1,more,TRUE,ticket1,7/13/2020
26006,26750,6054,55,55,2,xyzqnyfeiyxh,lt,3972,block_3,40,60,190,152,365.5,9.5,167.2,151.9,15.3,1,more,TRUE,ticket1,7/13/2020
26007,26751,6055,57,57,2,xyzqnyfeiyxh,lt,3779,block_3,70,30,200,160,384.5,10,188,272.15,-84.15,0,more,TRUE,ticket2,7/13/2020
26008,26752,6056,59,59,2,xyzqnyfeiyxh,lt,4161,block_3,90,10,210,168,404,10.5,205.8,364.65,-158.85,0,more,TRUE,ticket2,7/13/2020
26009,26753,6057,61,61,2,xyzqnyfeiyxh,lt,3964,block_3,20,80,200,160,384.5,10,168,84.9,83.1,1,more,TRUE,ticket1,7/13/2020
26010,26754,6058,63,63,2,xyzqnyfeiyxh,lt,5031,block_3,50,50,210,168,404,10.5,189,207.25,-18.25,1,less,FALSE,ticket2,7/13/2020
26011,26755,6059,65,65,2,xyzqnyfeiyxh,lt,3080,block_3,10,90,200,160,384.5,10,164,47.45,116.55,1,more,TRUE,ticket1,7/13/2020
26012,26756,9060,8,8,3,xyzqnyfeiyxh,lt,6718,block_1,60,40,2.4,1.92,4.62,0.12,2.208,2.82,-0.612,0,more,TRUE,ticket2,7/13/2020
26013,26757,9061,10,10,3,xyzqnyfeiyxh,lt,2905,block_1,100,0,2,1.6,3.85,0.1,2,3.85,-1.85,0,more,TRUE,ticket2,7/13/2020
26014,26758,9062,12,12,3,xyzqnyfeiyxh,lt,1862,block_1,70,30,2.4,1.92,4.62,0.12,2.256,3.27,-1.014,0,more,TRUE,ticket2,7/13/2020
26015,26759,9063,14,14,3,xyzqnyfeiyxh,lt,1641,block_1,40,60,1.8,1.44,3.46,0.09,1.584,1.438,0.146,0,less,FALSE,ticket1,7/13/2020
26016,26760,9064,16,16,3,xyzqnyfeiyxh,lt,3969,block_1,20,80,2,1.6,3.85,0.1,1.68,0.85,0.83,1,more,TRUE,ticket1,7/13/2020
26017,26761,9065,18,18,3,xyzqnyfeiyxh,lt,1718,block_1,80,20,2.2,1.76,4.23,0.11,2.112,3.406,-1.294,0,more,TRUE,ticket2,7/13/2020
26018,26762,9066,20,20,3,xyzqnyfeiyxh,lt,2312,block_1,50,50,1.6,1.28,3.08,0.08,1.44,1.58,-0.14,0,more,TRUE,ticket2,7/13/2020
26019,26763,9067,22,22,3,xyzqnyfeiyxh,lt,1693,block_1,90,10,1.6,1.28,3.08,0.08,1.568,2.78,-1.212,0,more,TRUE,ticket2,7/13/2020
26020,26764,9068,24,24,3,xyzqnyfeiyxh,lt,1721,block_1,10,90,2.4,1.92,4.62,0.12,1.968,0.57,1.398,1,more,TRUE,ticket1,7/13/2020
26021,26765,9069,26,26,3,xyzqnyfeiyxh,lt,2635,block_1,30,70,1.4,1.12,2.69,0.07,1.204,0.856,0.348,1,more,TRUE,ticket1,7/13/2020
26022,26766,9070,29,29,3,xyzqnyfeiyxh,lt,3032,block_2,10,90,65,52,125,3.25,53.3,15.425,37.875,1,more,TRUE,ticket1,7/13/2020
26023,26767,9071,31,31,3,xyzqnyfeiyxh,lt,2411,block_2,20,80,40,32,77,2,33.6,17,16.6,1,more,TRUE,ticket1,7/13/2020
26024,26768,9072,33,33,3,xyzqnyfeiyxh,lt,2270,block_2,50,50,40,32,77,2,36,39.5,-3.5,0,more,TRUE,ticket2,7/13/2020
26025,26769,9073,35,35,3,xyzqnyfeiyxh,lt,1797,block_2,40,60,65,52,125,3.25,57.2,51.95,5.25,1,more,TRUE,ticket1,7/13/2020
26026,26770,9074,37,37,3,xyzqnyfeiyxh,lt,2099,block_2,70,30,70,56,134.5,3.5,65.8,95.2,-29.4,0,more,TRUE,ticket2,7/13/2020
26027,26771,9075,39,39,3,xyzqnyfeiyxh,lt,2399,block_2,90,10,60,48,115.5,3,58.8,104.25,-45.45,0,more,TRUE,ticket2,7/13/2020
26028,26772,9076,41,41,3,xyzqnyfeiyxh,lt,2459,block_2,30,70,75,60,144.25,3.75,64.5,45.9,18.6,1,more,TRUE,ticket1,7/13/2020
26029,26773,9077,43,43,3,xyzqnyfeiyxh,lt,2090,block_2,100,0,65,52,125,3.25,65,125,-60,0,more,TRUE,ticket2,7/13/2020
26030,26774,9078,45,45,3,xyzqnyfeiyxh,lt,1623,block_2,60,40,55,44,105.75,2.75,50.6,64.55,-13.95,0,more,TRUE,ticket2,7/13/2020
26031,26775,9079,47,47,3,xyzqnyfeiyxh,lt,1968,block_2,80,20,55,44,105.75,2.75,52.8,85.15,-32.35,0,more,TRUE,ticket2,7/13/2020
26032,26776,9080,50,50,3,xyzqnyfeiyxh,lt,1785,block_3,20,80,210,168,404,10.5,176.4,89.2,87.2,1,more,TRUE,ticket1,7/13/2020
26033,26777,9081,52,52,3,xyzqnyfeiyxh,lt,3185,block_3,60,40,200,160,384.5,10,184,234.7,-50.7,0,more,TRUE,ticket2,7/13/2020
26034,26778,9082,54,54,3,xyzqnyfeiyxh,lt,1977,block_3,80,20,180,144,346,9,172.8,278.6,-105.8,0,more,TRUE,ticket2,7/13/2020
26035,26779,9083,56,56,3,xyzqnyfeiyxh,lt,2068,block_3,100,0,210,168,404,10.5,210,404,-194,0,more,TRUE,ticket2,7/13/2020
26036,26780,9084,58,58,3,xyzqnyfeiyxh,lt,1750,block_3,10,90,200,160,384.5,10,164,47.45,116.55,1,more,TRUE,ticket1,7/13/2020
26037,26781,9085,60,60,3,xyzqnyfeiyxh,lt,1789,block_3,70,30,200,160,384.5,10,188,272.15,-84.15,0,more,TRUE,ticket2,7/13/2020
26038,26782,9086,62,62,3,xyzqnyfeiyxh,lt,1625,block_3,90,10,170,136,327,8.5,166.6,295.15,-128.55,0,more,TRUE,ticket2,7/13/2020
26039,26783,9087,64,64,3,xyzqnyfeiyxh,lt,1753,block_3,30,70,170,136,327,8.5,146.2,104.05,42.15,1,more,TRUE,ticket1,7/13/2020
26040,26784,9088,66,66,3,xyzqnyfeiyxh,lt,1861,block_3,50,50,220,176,423,11,198,217,-19,0,more,TRUE,ticket2,7/13/2020
26041,26785,9089,68,68,3,xyzqnyfeiyxh,lt,1917,block_3,40,60,230,184,442.5,11.5,202.4,183.9,18.5,1,more,TRUE,ticket1,7/13/2020
26042,26786,11970,5,5,4,xyzqnyfeiyxh,lt,6083,block_1,50,50,2.6,2.08,5,0.13,2.34,2.565,-0.225,0,more,TRUE,ticket2,7/13/2020
26043,26787,11971,7,7,4,xyzqnyfeiyxh,lt,4231,block_1,20,80,1.8,1.44,3.46,0.09,1.512,0.764,0.748,1,more,TRUE,ticket1,7/13/2020
26044,26788,11972,9,9,4,xyzqnyfeiyxh,lt,6945,block_1,40,60,1.8,1.44,3.46,0.09,1.584,1.438,0.146,1,more,TRUE,ticket1,7/13/2020
26045,26789,11973,11,11,4,xyzqnyfeiyxh,lt,1703,block_1,100,0,2.6,2.08,5,0.13,2.6,5,-2.4,0,more,TRUE,ticket2,7/13/2020
26046,26790,11974,13,13,4,xyzqnyfeiyxh,lt,1813,block_1,60,40,2.2,1.76,4.23,0.11,2.024,2.582,-0.558,0,more,TRUE,ticket2,7/13/2020
26047,26791,11975,15,15,4,xyzqnyfeiyxh,lt,1733,block_1,70,30,2,1.6,3.85,0.1,1.88,2.725,-0.845,0,more,TRUE,ticket2,7/13/2020
26048,26792,11976,17,17,4,xyzqnyfeiyxh,lt,2160,block_1,30,70,2.4,1.92,4.62,0.12,2.064,1.47,0.594,1,more,TRUE,ticket1,7/13/2020
26049,26793,11977,19,19,4,xyzqnyfeiyxh,lt,2876,block_1,80,20,2.2,1.76,4.23,0.11,2.112,3.406,-1.294,0,more,TRUE,ticket2,7/13/2020
26050,26794,11978,21,21,4,xyzqnyfeiyxh,lt,1550,block_1,90,10,2.6,2.08,5,0.13,2.548,4.513,-1.965,0,more,TRUE,ticket2,7/13/2020
26051,26795,11979,23,23,4,xyzqnyfeiyxh,lt,1812,block_1,10,90,2,1.6,3.85,0.1,1.64,0.475,1.165,1,more,TRUE,ticket1,7/13/2020
26052,26796,11980,26,26,4,xyzqnyfeiyxh,lt,3039,block_2,90,10,55,44,105.75,2.75,53.9,95.45,-41.55,0,more,TRUE,ticket2,7/13/2020
26053,26797,11981,28,28,4,xyzqnyfeiyxh,lt,3252,block_2,40,60,55,44,105.75,2.75,48.4,43.95,4.45,1,more,TRUE,ticket1,7/13/2020
26054,26798,11982,30,30,4,xyzqnyfeiyxh,lt,1995,block_2,20,80,60,48,115.5,3,50.4,25.5,24.9,1,more,TRUE,ticket1,7/13/2020
26055,26799,11983,32,32,4,xyzqnyfeiyxh,lt,2367,block_2,50,50,65,52,125,3.25,58.5,64.125,-5.625,0,more,TRUE,ticket2,7/13/2020
26056,26800,11984,34,34,4,xyzqnyfeiyxh,lt,2114,block_2,30,70,60,48,115.5,3,51.6,36.75,14.85,1,more,TRUE,ticket1,7/13/2020
26057,26801,11985,36,36,4,xyzqnyfeiyxh,lt,1735,block_2,70,30,55,44,105.75,2.75,51.7,74.85,-23.15,0,more,TRUE,ticket2,7/13/2020
26058,26802,11986,38,38,4,xyzqnyfeiyxh,lt,1588,block_2,10,90,75,60,144.25,3.75,61.5,17.8,43.7,1,more,TRUE,ticket1,7/13/2020
26059,26803,11987,40,40,4,xyzqnyfeiyxh,lt,1651,block_2,100,0,60,48,115.5,3,60,115.5,-55.5,0,more,TRUE,ticket2,7/13/2020
26060,26804,11988,42,42,4,xyzqnyfeiyxh,lt,2548,block_2,60,40,60,48,115.5,3,55.2,70.5,-15.3,0,more,TRUE,ticket2,7/13/2020
26061,26805,11989,44,44,4,xyzqnyfeiyxh,lt,1556,block_2,80,20,60,48,115.5,3,57.6,93,-35.4,0,more,TRUE,ticket2,7/13/2020
26062,26806,11990,47,47,4,xyzqnyfeiyxh,lt,2003,block_3,70,30,180,144,346,9,169.2,244.9,-75.7,0,more,TRUE,ticket2,7/13/2020
26063,26807,11991,49,49,4,xyzqnyfeiyxh,lt,1552,block_3,30,70,200,160,384.5,10,172,122.35,49.65,1,more,TRUE,ticket1,7/13/2020
26064,26808,11992,51,51,4,xyzqnyfeiyxh,lt,2175,block_3,100,0,150,120,288.5,7.5,150,288.5,-138.5,0,more,TRUE,ticket2,7/13/2020
26065,26809,11993,53,53,4,xyzqnyfeiyxh,lt,1721,block_3,90,10,210,168,404,10.5,205.8,364.65,-158.85,0,more,TRUE,ticket2,7/13/2020
26066,26810,11994,55,55,4,xyzqnyfeiyxh,lt,2154,block_3,40,60,210,168,404,10.5,184.8,167.9,16.9,1,more,TRUE,ticket1,7/13/2020
26067,26811,11995,57,57,4,xyzqnyfeiyxh,lt,1914,block_3,60,40,190,152,365.5,9.5,174.8,223.1,-48.3,0,more,TRUE,ticket2,7/13/2020
26068,26812,11996,59,59,4,xyzqnyfeiyxh,lt,1964,block_3,20,80,190,152,365.5,9.5,159.6,80.7,78.9,1,more,TRUE,ticket1,7/13/2020
26069,26813,11997,61,61,4,xyzqnyfeiyxh,lt,1721,block_3,10,90,180,144,346,9,147.6,42.7,104.9,0,less,FALSE,ticket1,7/13/2020
26070,26814,11998,63,63,4,xyzqnyfeiyxh,lt,2687,block_3,50,50,210,168,404,10.5,189,207.25,-18.25,0,more,TRUE,ticket2,7/13/2020
26071,26815,11999,65,65,4,xyzqnyfeiyxh,lt,1827,block_3,80,20,220,176,423,11,211.2,340.6,-129.4,0,more,TRUE,ticket2,7/13/2020
26072,26816,14700,5,5,5,xyzqnyfeiyxh,lt,5343,block_1,80,20,2.2,1.76,4.23,0.11,2.112,3.406,-1.294,0,more,TRUE,ticket2,7/13/2020
26073,26817,14701,7,7,5,xyzqnyfeiyxh,lt,1768,block_1,90,10,2.2,1.76,4.23,0.11,2.156,3.818,-1.662,0,more,TRUE,ticket2,7/13/2020
26074,26818,14702,9,9,5,xyzqnyfeiyxh,lt,2588,block_1,50,50,1.4,1.12,2.69,0.07,1.26,1.38,-0.12,0,more,TRUE,ticket2,7/13/2020
26075,26819,14703,11,11,5,xyzqnyfeiyxh,lt,1926,block_1,100,0,2.2,1.76,4.23,0.11,2.2,4.23,-2.03,0,more,TRUE,ticket2,7/13/2020
26076,26820,14704,13,13,5,xyzqnyfeiyxh,lt,1989,block_1,30,70,2,1.6,3.85,0.1,1.72,1.225,0.495,1,more,TRUE,ticket1,7/13/2020
26077,26821,14705,15,15,5,xyzqnyfeiyxh,lt,2300,block_1,20,80,2.6,2.08,5,0.13,2.184,1.104,1.08,1,more,TRUE,ticket1,7/13/2020
26078,26822,14706,17,17,5,xyzqnyfeiyxh,lt,1728,block_1,60,40,2.2,1.76,4.23,0.11,2.024,2.582,-0.558,0,more,TRUE,ticket2,7/13/2020
26079,26823,14707,19,19,5,xyzqnyfeiyxh,lt,1547,block_1,10,90,1.6,1.28,3.08,0.08,1.312,0.38,0.932,1,more,TRUE,ticket1,7/13/2020
26080,26824,14708,21,21,5,xyzqnyfeiyxh,lt,1602,block_1,40,60,2,1.6,3.85,0.1,1.76,1.6,0.16,1,more,TRUE,ticket1,7/13/2020
26081,26825,14709,23,23,5,xyzqnyfeiyxh,lt,1732,block_1,70,30,2,1.6,3.85,0.1,1.88,2.725,-0.845,0,more,TRUE,ticket2,7/13/2020
26082,26826,14710,26,26,5,xyzqnyfeiyxh,lt,1943,block_2,10,90,50,40,96.25,2.5,41,11.875,29.125,1,more,TRUE,ticket1,7/13/2020
26083,26827,14711,28,28,5,xyzqnyfeiyxh,lt,1825,block_2,100,0,65,52,125,3.25,65,125,-60,0,more,TRUE,ticket2,7/13/2020
26084,26828,14712,30,30,5,xyzqnyfeiyxh,lt,2896,block_2,70,30,75,60,144.25,3.75,70.5,102.1,-31.6,0,more,TRUE,ticket2,7/13/2020
26085,26829,14713,32,32,5,xyzqnyfeiyxh,lt,2307,block_2,40,60,60,48,115.5,3,52.8,48,4.8,0,less,FALSE,ticket1,7/13/2020
26086,26830,14714,34,34,5,xyzqnyfeiyxh,lt,1876,block_2,50,50,65,52,125,3.25,58.5,64.125,-5.625,0,more,TRUE,ticket2,7/13/2020
26087,26831,14715,36,36,5,xyzqnyfeiyxh,lt,1939,block_2,20,80,45,36,86.5,2.25,37.8,19.1,18.7,1,more,TRUE,ticket1,7/13/2020
26088,26832,14716,38,38,5,xyzqnyfeiyxh,lt,1733,block_2,30,70,55,44,105.75,2.75,47.3,33.65,13.65,1,more,TRUE,ticket1,7/13/2020
26089,26833,14717,40,40,5,xyzqnyfeiyxh,lt,1916,block_2,80,20,65,52,125,3.25,62.4,100.65,-38.25,0,more,TRUE,ticket2,7/13/2020
26090,26834,14718,42,42,5,xyzqnyfeiyxh,lt,1845,block_2,60,40,55,44,105.75,2.75,50.6,64.55,-13.95,0,more,TRUE,ticket2,7/13/2020
26091,26835,14719,44,44,5,xyzqnyfeiyxh,lt,1960,block_2,90,10,60,48,115.5,3,58.8,104.25,-45.45,0,more,TRUE,ticket2,7/13/2020
26092,26836,14720,47,47,5,xyzqnyfeiyxh,lt,1781,block_3,50,50,170,136,327,8.5,153,167.75,-14.75,0,more,TRUE,ticket2,7/13/2020
26093,26837,14721,49,49,5,xyzqnyfeiyxh,lt,1564,block_3,30,70,170,136,327,8.5,146.2,104.05,42.15,1,more,TRUE,ticket1,7/13/2020
26094,26838,14722,51,51,5,xyzqnyfeiyxh,lt,1537,block_3,40,60,230,184,442.5,11.5,202.4,183.9,18.5,1,more,TRUE,ticket1,7/13/2020
26095,26839,14723,53,53,5,xyzqnyfeiyxh,lt,1530,block_3,90,10,200,160,384.5,10,196,347.05,-151.05,0,more,TRUE,ticket2,7/13/2020
26096,26840,14724,55,55,5,xyzqnyfeiyxh,lt,1533,block_3,70,30,200,160,384.5,10,188,272.15,-84.15,0,more,TRUE,ticket2,7/13/2020
26097,26841,14725,57,57,5,xyzqnyfeiyxh,lt,1589,block_3,10,90,150,120,288.5,7.5,123,35.6,87.4,1,more,TRUE,ticket1,7/13/2020
26098,26842,14726,59,59,5,xyzqnyfeiyxh,lt,1702,block_3,80,20,200,160,384.5,10,192,309.6,-117.6,0,more,TRUE,ticket2,7/13/2020
26099,26843,14727,61,61,5,xyzqnyfeiyxh,lt,1605,block_3,100,0,230,184,442.5,11.5,230,442.5,-212.5,0,more,TRUE,ticket2,7/13/2020
26100,26844,14728,63,63,5,xyzqnyfeiyxh,lt,1550,block_3,60,40,200,160,384.5,10,184,234.7,-50.7,0,more,TRUE,ticket2,7/13/2020
26101,26845,14729,65,65,5,xyzqnyfeiyxh,lt,1780,block_3,20,80,180,144,346,9,151.2,76.4,74.8,1,more,TRUE,ticket1,7/13/2020
26102,26846,17460,5,5,6,xyzqnyfeiyxh,lt,6471,block_1,20,80,1.8,1.44,3.46,0.09,1.512,0.764,0.748,1,more,TRUE,ticket1,7/13/2020
26103,26847,17461,7,7,6,xyzqnyfeiyxh,lt,1812,block_1,10,90,1.6,1.28,3.08,0.08,1.312,0.38,0.932,1,more,TRUE,ticket1,7/13/2020
26104,26848,17462,9,9,6,xyzqnyfeiyxh,lt,1974,block_1,90,10,2.4,1.92,4.62,0.12,2.352,4.17,-1.818,0,more,TRUE,ticket2,7/13/2020
26105,26849,17463,11,11,6,xyzqnyfeiyxh,lt,2115,block_1,30,70,1.8,1.44,3.46,0.09,1.548,1.101,0.447,1,more,TRUE,ticket1,7/13/2020
26106,26850,17464,13,13,6,xyzqnyfeiyxh,lt,2306,block_1,70,30,2,1.6,3.85,0.1,1.88,2.725,-0.845,0,more,TRUE,ticket2,7/13/2020
26107,26851,17465,15,15,6,xyzqnyfeiyxh,lt,2181,block_1,80,20,2.2,1.76,4.23,0.11,2.112,3.406,-1.294,0,more,TRUE,ticket2,7/13/2020
26108,26852,17466,17,17,6,xyzqnyfeiyxh,lt,1984,block_1,50,50,2.4,1.92,4.62,0.12,2.16,2.37,-0.21,0,more,TRUE,ticket2,7/13/2020
26109,26853,17467,19,19,6,xyzqnyfeiyxh,lt,1754,block_1,40,60,2,1.6,3.85,0.1,1.76,1.6,0.16,0,less,FALSE,ticket1,7/13/2020
26110,26854,17468,21,21,6,xyzqnyfeiyxh,lt,2045,block_1,100,0,2.2,1.76,4.23,0.11,2.2,4.23,-2.03,0,more,TRUE,ticket2,7/13/2020
26111,26855,17469,23,23,6,xyzqnyfeiyxh,lt,1507,block_1,60,40,1.8,1.44,3.46,0.09,1.656,2.112,-0.456,0,more,TRUE,ticket2,7/13/2020
26112,26856,17470,26,26,6,xyzqnyfeiyxh,lt,2660,block_2,70,30,45,36,86.5,2.25,42.3,61.225,-18.925,0,more,TRUE,ticket2,7/13/2020
26113,26857,17471,28,28,6,xyzqnyfeiyxh,lt,1500,block_2,100,0,60,48,115.5,3,60,115.5,-55.5,0,more,TRUE,ticket2,7/13/2020
26114,26858,17472,30,30,6,xyzqnyfeiyxh,lt,1931,block_2,30,70,75,60,144.25,3.75,64.5,45.9,18.6,1,more,TRUE,ticket1,7/13/2020
26115,26859,17473,32,32,6,xyzqnyfeiyxh,lt,1506,block_2,80,20,60,48,115.5,3,57.6,93,-35.4,0,more,TRUE,ticket2,7/13/2020
26116,26860,17474,34,34,6,xyzqnyfeiyxh,lt,1508,block_2,50,50,65,52,125,3.25,58.5,64.125,-5.625,0,more,TRUE,ticket2,7/13/2020
26117,26861,17475,36,36,6,xyzqnyfeiyxh,lt,1695,block_2,20,80,50,40,96.25,2.5,42,21.25,20.75,1,more,TRUE,ticket1,7/13/2020
26118,26862,17476,38,38,6,xyzqnyfeiyxh,lt,1901,block_2,40,60,55,44,105.75,2.75,48.4,43.95,4.45,1,more,TRUE,ticket1,7/13/2020
26119,26863,17477,40,40,6,xyzqnyfeiyxh,lt,1691,block_2,90,10,50,40,96.25,2.5,49,86.875,-37.875,0,more,TRUE,ticket2,7/13/2020
26120,26864,17478,42,42,6,xyzqnyfeiyxh,lt,2030,block_2,10,90,50,40,96.25,2.5,41,11.875,29.125,1,more,TRUE,ticket1,7/13/2020
26121,26865,17479,44,44,6,xyzqnyfeiyxh,lt,1687,block_2,60,40,65,52,125,3.25,59.8,76.3,-16.5,0,more,TRUE,ticket2,7/13/2020
26122,26866,17480,47,47,6,xyzqnyfeiyxh,lt,1878,block_3,90,10,190,152,365.5,9.5,186.2,329.9,-143.7,0,more,TRUE,ticket2,7/13/2020
26123,26867,17481,49,49,6,xyzqnyfeiyxh,lt,1650,block_3,40,60,200,160,384.5,10,176,159.8,16.2,1,more,TRUE,ticket1,7/13/2020
26124,26868,17482,51,51,6,xyzqnyfeiyxh,lt,2226,block_3,70,30,180,144,346,9,169.2,244.9,-75.7,0,more,TRUE,ticket2,7/13/2020
26125,26869,17483,53,53,6,xyzqnyfeiyxh,lt,2039,block_3,30,70,170,136,327,8.5,146.2,104.05,42.15,1,more,TRUE,ticket1,7/13/2020
26126,26870,17484,55,55,6,xyzqnyfeiyxh,lt,1763,block_3,50,50,220,176,423,11,198,217,-19,0,more,TRUE,ticket2,7/13/2020
26127,26871,17485,57,57,6,xyzqnyfeiyxh,lt,2048,block_3,100,0,210,168,404,10.5,210,404,-194,0,more,TRUE,ticket2,7/13/2020
26128,26872,17486,59,59,6,xyzqnyfeiyxh,lt,2014,block_3,80,20,180,144,346,9,172.8,278.6,-105.8,0,more,TRUE,ticket2,7/13/2020
26129,26873,17487,61,61,6,xyzqnyfeiyxh,lt,1874,block_3,10,90,210,168,404,10.5,172.2,49.85,122.35,1,more,TRUE,ticket1,7/13/2020
26130,26874,17488,63,63,6,xyzqnyfeiyxh,lt,1543,block_3,60,40,190,152,365.5,9.5,174.8,223.1,-48.3,0,more,TRUE,ticket2,7/13/2020
26131,26875,17489,65,65,6,xyzqnyfeiyxh,lt,1505,block_3,20,80,230,184,442.5,11.5,193.2,97.7,95.5,1,more,TRUE,ticket1,7/13/2020
26132,26876,20100,5,5,7,xyzqnyfeiyxh,lt,2500,block_1,100,0,1.6,1.28,3.08,0.08,1.6,3.08,-1.48,0,more,TRUE,ticket2,7/13/2020
26133,26877,20101,7,7,7,xyzqnyfeiyxh,lt,2458,block_1,30,70,2.6,2.08,5,0.13,2.236,1.591,0.645,1,more,TRUE,ticket1,7/13/2020
26134,26878,20102,9,9,7,xyzqnyfeiyxh,lt,1626,block_1,20,80,1.8,1.44,3.46,0.09,1.512,0.764,0.748,1,more,TRUE,ticket1,7/13/2020
26135,26879,20103,11,11,7,xyzqnyfeiyxh,lt,1642,block_1,40,60,1.8,1.44,3.46,0.09,1.584,1.438,0.146,1,more,TRUE,ticket1,7/13/2020
26136,26880,20104,13,13,7,xyzqnyfeiyxh,lt,1969,block_1,90,10,1.8,1.44,3.46,0.09,1.764,3.123,-1.359,0,more,TRUE,ticket2,7/13/2020
26137,26881,20105,15,15,7,xyzqnyfeiyxh,lt,1550,block_1,60,40,2,1.6,3.85,0.1,1.84,2.35,-0.51,0,more,TRUE,ticket2,7/13/2020
26138,26882,20106,17,17,7,xyzqnyfeiyxh,lt,2054,block_1,70,30,2.4,1.92,4.62,0.12,2.256,3.27,-1.014,0,more,TRUE,ticket2,7/13/2020
26139,26883,20107,19,19,7,xyzqnyfeiyxh,lt,2114,block_1,80,20,2.4,1.92,4.62,0.12,2.304,3.72,-1.416,0,more,TRUE,ticket2,7/13/2020
26140,26884,20108,21,21,7,xyzqnyfeiyxh,lt,1624,block_1,50,50,1,0.8,1.92,0.05,0.9,0.985,-0.085,0,more,TRUE,ticket2,7/13/2020
26141,26885,20109,23,23,7,xyzqnyfeiyxh,lt,2009,block_1,10,90,2,1.6,3.85,0.1,1.64,0.475,1.165,1,more,TRUE,ticket1,7/13/2020
26142,26886,20110,26,26,7,xyzqnyfeiyxh,lt,1621,block_2,30,70,65,52,125,3.25,55.9,39.775,16.125,1,more,TRUE,ticket1,7/13/2020
26143,26887,20111,28,28,7,xyzqnyfeiyxh,lt,1620,block_2,10,90,60,48,115.5,3,49.2,14.25,34.95,1,more,TRUE,ticket1,7/13/2020
26144,26888,20112,30,30,7,xyzqnyfeiyxh,lt,1925,block_2,60,40,65,52,125,3.25,59.8,76.3,-16.5,0,more,TRUE,ticket2,7/13/2020
26145,26889,20113,32,32,7,xyzqnyfeiyxh,lt,1692,block_2,90,10,65,52,125,3.25,63.7,112.825,-49.125,0,more,TRUE,ticket2,7/13/2020
26146,26890,20114,34,34,7,xyzqnyfeiyxh,lt,1584,block_2,50,50,60,48,115.5,3,54,59.25,-5.25,0,more,TRUE,ticket2,7/13/2020
26147,26891,20115,36,36,7,xyzqnyfeiyxh,lt,1625,block_2,100,0,75,60,144.25,3.75,75,144.25,-69.25,0,more,TRUE,ticket2,7/13/2020
26148,26892,20116,38,38,7,xyzqnyfeiyxh,lt,1650,block_2,20,80,60,48,115.5,3,50.4,25.5,24.9,1,more,TRUE,ticket1,7/13/2020
26149,26893,20117,40,40,7,xyzqnyfeiyxh,lt,1750,block_2,40,60,65,52,125,3.25,57.2,51.95,5.25,1,more,TRUE,ticket1,7/13/2020
26150,26894,20118,42,42,7,xyzqnyfeiyxh,lt,1641,block_2,80,20,60,48,115.5,3,57.6,93,-35.4,0,more,TRUE,ticket2,7/13/2020
26151,26895,20119,44,44,7,xyzqnyfeiyxh,lt,1586,block_2,70,30,60,48,115.5,3,56.4,81.75,-25.35,0,more,TRUE,ticket2,7/13/2020
26152,26896,20120,47,47,7,xyzqnyfeiyxh,lt,1695,block_3,50,50,220,176,423,11,198,217,-19,0,more,TRUE,ticket2,7/13/2020
26153,26897,20121,49,49,7,xyzqnyfeiyxh,lt,1849,block_3,60,40,190,152,365.5,9.5,174.8,223.1,-48.3,0,more,TRUE,ticket2,7/13/2020
26154,26898,20122,51,51,7,xyzqnyfeiyxh,lt,1554,block_3,20,80,190,152,365.5,9.5,159.6,80.7,78.9,1,more,TRUE,ticket1,7/13/2020
26155,26899,20123,53,53,7,xyzqnyfeiyxh,lt,1707,block_3,40,60,200,160,384.5,10,176,159.8,16.2,1,more,TRUE,ticket1,7/13/2020
26156,26900,20124,55,55,7,xyzqnyfeiyxh,lt,1523,block_3,100,0,210,168,404,10.5,210,404,-194,0,more,TRUE,ticket2,7/13/2020
