,Unnamed: 0,Unnamed: 0.1,trial_index,weekId,subjectId,expId,rt,small_amount,large_amount,later_delay,choice,date
13112,4084,19,19,2,nmzjgntkjugi,itc,2006.0,80.0,85.0,25.0,1,07/13/2020
13113,4085,21,21,2,nmzjgntkjugi,itc,2471.0,23.0,25.0,87.0,0,07/13/2020
13114,4086,23,23,2,nmzjgntkjugi,itc,2600.0,5.0,30.0,122.0,1,07/13/2020
13115,4087,25,25,2,nmzjgntkjugi,itc,1965.0,12.0,75.0,128.0,1,07/13/2020
13116,4088,27,27,2,nmzjgntkjugi,itc,1737.0,50.0,80.0,100.0,1,07/13/2020
13117,4089,29,29,2,nmzjgntkjugi,itc,1830.0,49.0,50.0,127.0,0,07/13/2020
13118,4090,31,31,2,nmzjgntkjugi,itc,2191.0,20.0,80.0,12.0,1,07/13/2020
13119,4091,33,33,2,nmzjgntkjugi,itc,2010.0,14.0,35.0,15.0,1,07/13/2020
13120,4092,35,35,2,nmzjgntkjugi,itc,1965.0,8.0,50.0,128.0,1,07/13/2020
13121,4093,37,37,2,nmzjgntkjugi,itc,1830.0,14.0,25.0,131.0,1,07/13/2020
13122,4094,39,39,2,nmzjgntkjugi,itc,4151.0,69.0,75.0,87.0,1,07/13/2020
13123,4095,41,41,2,nmzjgntkjugi,itc,1554.0,20.0,60.0,125.0,1,07/13/2020
13124,4096,43,43,2,nmzjgntkjugi,itc,3017.0,59.0,60.0,17.0,0,07/13/2020
13125,4097,45,45,2,nmzjgntkjugi,itc,2680.0,53.0,60.0,22.0,1,07/13/2020
13126,4098,47,47,2,nmzjgntkjugi,itc,2831.0,72.0,75.0,104.0,0,07/13/2020
13127,4099,49,49,2,nmzjgntkjugi,itc,1417.0,10.0,35.0,10.0,1,07/13/2020
13128,4100,51,51,2,nmzjgntkjugi,itc,1557.0,20.0,55.0,7.0,1,07/13/2020
13129,4101,53,53,2,nmzjgntkjugi,itc,1598.0,46.0,85.0,53.0,1,07/13/2020
13130,4102,55,55,2,nmzjgntkjugi,itc,1509.0,25.0,30.0,80.0,1,07/13/2020
13131,4103,57,57,2,nmzjgntkjugi,itc,1646.0,79.0,80.0,79.0,0,07/13/2020
13132,6831,5,5,3,nmzjgntkjugi,itc,6992.0,24.0,25.0,260.0,0,07/13/2020
13133,6832,7,7,3,nmzjgntkjugi,itc,3328.0,11.0,30.0,108.0,1,07/13/2020
13134,6833,9,9,3,nmzjgntkjugi,itc,2784.0,50.0,80.0,100.0,1,07/13/2020
13135,6834,11,11,3,nmzjgntkjugi,itc,2515.0,50.0,60.0,80.0,1,07/13/2020
13136,6835,13,13,3,nmzjgntkjugi,itc,3191.0,79.0,85.0,76.0,1,07/13/2020
13137,6836,15,15,3,nmzjgntkjugi,itc,2465.0,33.0,80.0,89.0,1,07/13/2020
13138,6837,17,17,3,nmzjgntkjugi,itc,2420.0,28.0,35.0,100.0,1,07/13/2020
13139,6838,19,19,3,nmzjgntkjugi,itc,7241.0,31.0,35.0,129.0,1,07/13/2020
13140,6839,21,21,3,nmzjgntkjugi,itc,4833.0,59.0,60.0,17.0,1,07/13/2020
13141,6840,23,23,3,nmzjgntkjugi,itc,6572.0,25.0,55.0,75.0,1,07/13/2020
13142,6841,25,25,3,nmzjgntkjugi,itc,2825.0,49.0,50.0,127.0,0,07/13/2020
13143,6842,27,27,3,nmzjgntkjugi,itc,4472.0,31.0,55.0,129.0,1,07/13/2020
13144,6843,29,29,3,nmzjgntkjugi,itc,1739.0,10.0,25.0,15.0,1,07/13/2020
13145,6844,31,31,3,nmzjgntkjugi,itc,2462.0,64.0,80.0,100.0,1,07/13/2020
13146,6845,33,33,3,nmzjgntkjugi,itc,1919.0,30.0,75.0,15.0,1,07/13/2020
13147,6846,35,35,3,nmzjgntkjugi,itc,1645.0,25.0,55.0,12.0,1,07/13/2020
13148,6847,37,37,3,nmzjgntkjugi,itc,1628.0,10.0,35.0,61.0,1,07/13/2020
13149,6848,39,39,3,nmzjgntkjugi,itc,2286.0,29.0,30.0,86.0,0,07/13/2020
13150,6849,41,41,3,nmzjgntkjugi,itc,3832.0,73.0,75.0,171.0,0,07/13/2020
13151,6850,43,43,3,nmzjgntkjugi,itc,1873.0,20.0,85.0,13.0,1,07/13/2020
13152,6851,45,45,3,nmzjgntkjugi,itc,1644.0,20.0,60.0,8.0,1,07/13/2020
13153,6852,47,47,3,nmzjgntkjugi,itc,4018.0,49.0,50.0,51.0,0,07/13/2020
13154,6853,49,49,3,nmzjgntkjugi,itc,3010.0,14.0,25.0,131.0,1,07/13/2020
13155,6854,51,51,3,nmzjgntkjugi,itc,7575.0,72.0,75.0,104.0,0,07/13/2020
13156,6855,53,53,3,nmzjgntkjugi,itc,1733.0,8.0,50.0,128.0,1,07/13/2020
13157,6856,55,55,3,nmzjgntkjugi,itc,1858.0,54.0,85.0,14.0,1,07/13/2020
13158,6857,57,57,3,nmzjgntkjugi,itc,1509.0,10.0,30.0,8.0,1,07/13/2020
13159,9369,5,5,4,nmzjgntkjugi,itc,5099.0,50.0,55.0,100.0,1,07/13/2020
13160,9370,7,7,4,nmzjgntkjugi,itc,2741.0,82.0,85.0,229.0,1,07/13/2020
13161,9371,9,9,4,nmzjgntkjugi,itc,3332.0,23.0,35.0,87.0,1,07/13/2020
13162,9372,11,11,4,nmzjgntkjugi,itc,2544.0,5.0,30.0,122.0,1,07/13/2020
13163,9373,13,13,4,nmzjgntkjugi,itc,2010.0,10.0,30.0,8.0,1,07/13/2020
13164,9374,15,15,4,nmzjgntkjugi,itc,2011.0,50.0,85.0,7.0,1,07/13/2020
13165,9375,17,17,4,nmzjgntkjugi,itc,1873.0,20.0,60.0,125.0,1,07/13/2020
13166,9376,19,19,4,nmzjgntkjugi,itc,2240.0,24.0,25.0,260.0,0,07/13/2020
13167,9377,21,21,4,nmzjgntkjugi,itc,2923.0,49.0,50.0,127.0,0,07/13/2020
13168,9378,23,23,4,nmzjgntkjugi,itc,3519.0,29.0,30.0,86.0,0,07/13/2020
13169,9379,25,25,4,nmzjgntkjugi,itc,2875.0,40.0,50.0,100.0,1,07/13/2020
13170,9380,27,27,4,nmzjgntkjugi,itc,2240.0,10.0,25.0,15.0,1,07/13/2020
13171,9381,29,29,4,nmzjgntkjugi,itc,4842.0,58.0,60.0,86.0,0,07/13/2020
13172,9382,31,31,4,nmzjgntkjugi,itc,1370.0,20.0,80.0,12.0,1,07/13/2020
13173,9383,33,33,4,nmzjgntkjugi,itc,1463.0,10.0,50.0,16.0,1,07/13/2020
13174,9384,35,35,4,nmzjgntkjugi,itc,1372.0,64.0,80.0,100.0,1,07/13/2020
13175,9385,37,37,4,nmzjgntkjugi,itc,1099.0,50.0,80.0,100.0,1,07/13/2020
13176,9386,39,39,4,nmzjgntkjugi,itc,1282.0,54.0,85.0,14.0,1,07/13/2020
13177,9387,41,41,4,nmzjgntkjugi,itc,1905.0,25.0,55.0,12.0,1,07/13/2020
13178,9388,43,43,4,nmzjgntkjugi,itc,1552.0,5.0,55.0,244.0,1,07/13/2020
13179,9389,45,45,4,nmzjgntkjugi,itc,1875.0,25.0,35.0,25.0,1,07/13/2020
13180,9390,47,47,4,nmzjgntkjugi,itc,7262.0,23.0,25.0,87.0,1,07/13/2020
13181,9391,49,49,4,nmzjgntkjugi,itc,1871.0,28.0,35.0,100.0,1,07/13/2020
13182,9392,51,51,4,nmzjgntkjugi,itc,2697.0,32.0,75.0,84.0,1,07/13/2020
13183,9393,53,53,4,nmzjgntkjugi,itc,2377.0,69.0,75.0,87.0,1,07/13/2020
13184,9394,55,55,4,nmzjgntkjugi,itc,2016.0,53.0,60.0,22.0,1,07/13/2020
13185,9395,57,57,4,nmzjgntkjugi,itc,3512.0,72.0,75.0,104.0,1,07/13/2020
13186,11934,5,5,5,nmzjgntkjugi,itc,7109.0,20.0,85.0,13.0,1,07/13/2020
13187,11935,7,7,5,nmzjgntkjugi,itc,4515.0,77.0,80.0,39.0,1,07/13/2020
13188,11936,9,9,5,nmzjgntkjugi,itc,2057.0,49.0,50.0,127.0,1,07/13/2020
13189,11937,11,11,5,nmzjgntkjugi,itc,3562.0,79.0,85.0,190.0,1,07/13/2020
13190,11938,13,13,5,nmzjgntkjugi,itc,6846.0,50.0,55.0,100.0,1,07/13/2020
13191,11939,15,15,5,nmzjgntkjugi,itc,1737.0,10.0,35.0,61.0,1,07/13/2020
13192,11940,17,17,5,nmzjgntkjugi,itc,2650.0,40.0,50.0,100.0,1,07/13/2020
13193,11941,19,19,5,nmzjgntkjugi,itc,2284.0,64.0,80.0,100.0,1,07/13/2020
13194,11942,21,21,5,nmzjgntkjugi,itc,2694.0,20.0,25.0,100.0,1,07/13/2020
13195,11943,23,23,5,nmzjgntkjugi,itc,1599.0,20.0,60.0,8.0,1,07/13/2020
13196,11944,25,25,5,nmzjgntkjugi,itc,1782.0,12.0,75.0,128.0,1,07/13/2020
13197,11945,27,27,5,nmzjgntkjugi,itc,3974.0,34.0,85.0,250.0,1,07/13/2020
13198,11946,29,29,5,nmzjgntkjugi,itc,2373.0,53.0,60.0,22.0,1,07/13/2020
13199,11947,31,31,5,nmzjgntkjugi,itc,4293.0,25.0,55.0,12.0,1,07/13/2020
13200,11948,33,33,5,nmzjgntkjugi,itc,2131.0,20.0,60.0,125.0,1,07/13/2020
13201,11949,35,35,5,nmzjgntkjugi,itc,1462.0,14.0,35.0,15.0,1,07/13/2020
13202,11950,37,37,5,nmzjgntkjugi,itc,1874.0,6.0,25.0,198.0,1,07/13/2020
13203,11951,39,39,5,nmzjgntkjugi,itc,3607.0,32.0,75.0,84.0,1,07/13/2020
13204,11952,41,41,5,nmzjgntkjugi,itc,3015.0,40.0,80.0,10.0,1,07/13/2020
13205,11953,43,43,5,nmzjgntkjugi,itc,1873.0,10.0,30.0,8.0,1,07/13/2020
13206,11954,45,45,5,nmzjgntkjugi,itc,2604.0,24.0,25.0,104.0,0,07/13/2020
13207,11955,47,47,5,nmzjgntkjugi,itc,4748.0,73.0,75.0,171.0,0,07/13/2020
13208,11956,49,49,5,nmzjgntkjugi,itc,2238.0,23.0,35.0,87.0,1,07/13/2020
13209,11957,51,51,5,nmzjgntkjugi,itc,2467.0,49.0,50.0,51.0,0,07/13/2020
13210,11958,53,53,5,nmzjgntkjugi,itc,2240.0,29.0,30.0,215.0,0,07/13/2020
13211,11959,55,55,5,nmzjgntkjugi,itc,2604.0,27.0,30.0,111.0,1,07/13/2020
13212,11960,57,57,5,nmzjgntkjugi,itc,1874.0,5.0,55.0,244.0,1,07/13/2020
13213,14445,5,5,6,nmzjgntkjugi,itc,4489.0,49.0,50.0,51.0,0,07/13/2020
13214,14446,7,7,6,nmzjgntkjugi,itc,2179.0,60.0,75.0,100.0,1,07/13/2020
13215,14447,9,9,6,nmzjgntkjugi,itc,2650.0,46.0,50.0,87.0,1,07/13/2020
13216,14448,11,11,6,nmzjgntkjugi,itc,1996.0,12.0,75.0,128.0,1,07/13/2020
13217,14449,13,13,6,nmzjgntkjugi,itc,1870.0,23.0,25.0,87.0,1,07/13/2020
13218,14450,15,15,6,nmzjgntkjugi,itc,2375.0,50.0,80.0,100.0,1,07/13/2020
13219,14451,17,17,6,nmzjgntkjugi,itc,4382.0,82.0,85.0,229.0,1,07/13/2020
13220,14452,19,19,6,nmzjgntkjugi,itc,2422.0,20.0,60.0,125.0,1,07/13/2020
13221,14453,21,21,6,nmzjgntkjugi,itc,2467.0,59.0,60.0,106.0,0,07/13/2020
13222,14454,23,23,6,nmzjgntkjugi,itc,1873.0,79.0,85.0,190.0,1,07/13/2020
13223,14455,25,25,6,nmzjgntkjugi,itc,1463.0,10.0,60.0,122.0,1,07/13/2020
13224,14456,27,27,6,nmzjgntkjugi,itc,1723.0,50.0,55.0,40.0,1,07/13/2020
13225,14457,29,29,6,nmzjgntkjugi,itc,1692.0,25.0,50.0,10.0,1,07/13/2020
13226,14458,31,31,6,nmzjgntkjugi,itc,1783.0,77.0,80.0,39.0,1,07/13/2020
13227,14459,33,33,6,nmzjgntkjugi,itc,1693.0,20.0,80.0,12.0,1,07/13/2020
13228,14460,35,35,6,nmzjgntkjugi,itc,3243.0,34.0,35.0,183.0,0,07/13/2020
13229,14461,37,37,6,nmzjgntkjugi,itc,1557.0,10.0,35.0,10.0,1,07/13/2020
13230,14462,39,39,6,nmzjgntkjugi,itc,2117.0,4.0,25.0,128.0,1,07/13/2020
13231,14463,41,41,6,nmzjgntkjugi,itc,2102.0,50.0,85.0,7.0,1,07/13/2020
13232,14464,43,43,6,nmzjgntkjugi,itc,2285.0,6.0,25.0,198.0,1,07/13/2020
13233,14465,45,45,6,nmzjgntkjugi,itc,3151.0,29.0,30.0,86.0,1,07/13/2020
13234,14466,47,47,6,nmzjgntkjugi,itc,4382.0,15.0,30.0,10.0,1,07/13/2020
13235,14467,49,49,6,nmzjgntkjugi,itc,1418.0,20.0,55.0,7.0,1,07/13/2020
13236,14468,51,51,6,nmzjgntkjugi,itc,2331.0,23.0,35.0,87.0,1,07/13/2020
13237,14469,53,53,6,nmzjgntkjugi,itc,1555.0,32.0,75.0,84.0,1,07/13/2020
13238,14470,55,55,6,nmzjgntkjugi,itc,1692.0,31.0,55.0,129.0,1,07/13/2020
13239,14471,57,57,6,nmzjgntkjugi,itc,1417.0,25.0,30.0,80.0,1,07/13/2020
13240,16794,5,5,7,nmzjgntkjugi,itc,6514.0,19.0,50.0,102.0,1,07/13/2020
13241,16795,7,7,7,nmzjgntkjugi,itc,2781.0,50.0,55.0,100.0,1,07/13/2020
13242,16796,9,9,7,nmzjgntkjugi,itc,2192.0,46.0,85.0,53.0,1,07/13/2020
13243,16797,11,11,7,nmzjgntkjugi,itc,4792.0,10.0,35.0,10.0,1,07/13/2020
13244,16798,13,13,7,nmzjgntkjugi,itc,3283.0,5.0,55.0,244.0,1,07/13/2020
13245,16799,15,15,7,nmzjgntkjugi,itc,3148.0,59.0,60.0,106.0,0,07/13/2020
13246,16800,17,17,7,nmzjgntkjugi,itc,3425.0,30.0,75.0,15.0,1,07/13/2020
13247,16801,19,19,7,nmzjgntkjugi,itc,2463.0,31.0,55.0,129.0,1,07/13/2020
13248,16802,21,21,7,nmzjgntkjugi,itc,6067.0,20.0,85.0,13.0,1,07/13/2020
13249,16803,23,23,7,nmzjgntkjugi,itc,2147.0,14.0,25.0,131.0,1,07/13/2020
13250,16804,25,25,7,nmzjgntkjugi,itc,1779.0,29.0,30.0,86.0,0,07/13/2020
13251,16805,27,27,7,nmzjgntkjugi,itc,3240.0,11.0,30.0,108.0,1,07/13/2020
13252,16806,29,29,7,nmzjgntkjugi,itc,2861.0,72.0,75.0,104.0,1,07/13/2020
13253,16807,31,31,7,nmzjgntkjugi,itc,2512.0,10.0,50.0,16.0,1,07/13/2020
13254,16808,33,33,7,nmzjgntkjugi,itc,2145.0,69.0,75.0,87.0,1,07/13/2020
13255,16809,35,35,7,nmzjgntkjugi,itc,2463.0,40.0,50.0,100.0,1,07/13/2020
13256,16810,37,37,7,nmzjgntkjugi,itc,2238.0,24.0,25.0,260.0,0,07/13/2020
13257,16811,39,39,7,nmzjgntkjugi,itc,1784.0,30.0,60.0,10.0,1,07/13/2020
13258,16812,41,41,7,nmzjgntkjugi,itc,1916.0,34.0,85.0,250.0,1,07/13/2020
13259,16813,43,43,7,nmzjgntkjugi,itc,5475.0,79.0,80.0,79.0,0,07/13/2020
13260,16814,45,45,7,nmzjgntkjugi,itc,3790.0,34.0,80.0,33.0,1,07/13/2020
13261,16815,47,47,7,nmzjgntkjugi,itc,2009.0,20.0,25.0,100.0,1,07/13/2020
13262,16816,49,49,7,nmzjgntkjugi,itc,1326.0,15.0,30.0,10.0,1,07/13/2020
13263,16817,51,51,7,nmzjgntkjugi,itc,1600.0,64.0,80.0,100.0,1,07/13/2020
13264,16818,53,53,7,nmzjgntkjugi,itc,2147.0,31.0,35.0,129.0,1,07/13/2020
13265,16819,55,55,7,nmzjgntkjugi,itc,4016.0,58.0,60.0,86.0,1,07/13/2020
13266,16820,57,57,7,nmzjgntkjugi,itc,1461.0,10.0,35.0,61.0,1,07/13/2020
13267,19197,5,5,8,nmzjgntkjugi,itc,3497.0,20.0,25.0,100.0,1,07/13/2020
13268,19198,7,7,8,nmzjgntkjugi,itc,5563.0,49.0,50.0,51.0,0,07/13/2020
13269,19199,9,9,8,nmzjgntkjugi,itc,4931.0,40.0,80.0,10.0,1,07/13/2020
13270,19200,11,11,8,nmzjgntkjugi,itc,1913.0,4.0,25.0,128.0,1,07/13/2020
13271,19201,13,13,8,nmzjgntkjugi,itc,1539.0,12.0,75.0,128.0,1,07/13/2020
13272,19202,15,15,8,nmzjgntkjugi,itc,1644.0,20.0,85.0,13.0,1,07/13/2020
13273,19203,17,17,8,nmzjgntkjugi,itc,2146.0,50.0,60.0,80.0,1,07/13/2020
13274,19204,19,19,8,nmzjgntkjugi,itc,2742.0,54.0,55.0,116.0,0,07/13/2020
13275,19205,21,21,8,nmzjgntkjugi,itc,1369.0,19.0,50.0,102.0,1,07/13/2020
13276,19206,23,23,8,nmzjgntkjugi,itc,1600.0,50.0,55.0,100.0,1,07/13/2020
13277,19207,25,25,8,nmzjgntkjugi,itc,2421.0,32.0,35.0,234.0,1,07/13/2020
13278,19208,27,27,8,nmzjgntkjugi,itc,2010.0,10.0,60.0,122.0,1,07/13/2020
13279,19209,29,29,8,nmzjgntkjugi,itc,3016.0,29.0,30.0,215.0,0,07/13/2020
13280,19210,31,31,8,nmzjgntkjugi,itc,1779.0,23.0,35.0,87.0,1,07/13/2020
13281,19211,33,33,8,nmzjgntkjugi,itc,1599.0,33.0,80.0,89.0,1,07/13/2020
13282,19212,35,35,8,nmzjgntkjugi,itc,1326.0,14.0,35.0,15.0,1,07/13/2020
13283,19213,37,37,8,nmzjgntkjugi,itc,1143.0,25.0,50.0,10.0,1,07/13/2020
13284,19214,39,39,8,nmzjgntkjugi,itc,1508.0,80.0,85.0,25.0,1,07/13/2020
13285,19215,41,41,8,nmzjgntkjugi,itc,1192.0,20.0,55.0,7.0,1,07/13/2020
13286,19216,43,43,8,nmzjgntkjugi,itc,2736.0,23.0,25.0,87.0,1,07/13/2020
13287,19217,45,45,8,nmzjgntkjugi,itc,2649.0,50.0,80.0,100.0,1,07/13/2020
13288,19218,47,47,8,nmzjgntkjugi,itc,1279.0,10.0,30.0,8.0,1,07/13/2020
13289,19219,49,49,8,nmzjgntkjugi,itc,1831.0,79.0,85.0,190.0,1,07/13/2020
13290,19220,51,51,8,nmzjgntkjugi,itc,1549.0,69.0,75.0,87.0,1,07/13/2020
13291,19221,53,53,8,nmzjgntkjugi,itc,1538.0,53.0,60.0,22.0,1,07/13/2020
13292,19222,55,55,8,nmzjgntkjugi,itc,1053.0,11.0,30.0,108.0,1,07/13/2020
13293,19223,57,57,8,nmzjgntkjugi,itc,1689.0,73.0,75.0,171.0,1,07/13/2020
13294,21627,5,5,9,nmzjgntkjugi,itc,3990.0,29.0,30.0,215.0,0,07/13/2020
13295,21628,7,7,9,nmzjgntkjugi,itc,1964.0,25.0,50.0,10.0,1,07/13/2020
13296,21629,9,9,9,nmzjgntkjugi,itc,1693.0,25.0,75.0,8.0,1,07/13/2020
13297,21630,11,11,9,nmzjgntkjugi,itc,2560.0,20.0,25.0,100.0,1,07/13/2020
13298,21631,13,13,9,nmzjgntkjugi,itc,1696.0,80.0,85.0,25.0,1,07/13/2020
13299,21632,15,15,9,nmzjgntkjugi,itc,4321.0,79.0,80.0,79.0,0,07/13/2020
13300,21633,17,17,9,nmzjgntkjugi,itc,3656.0,20.0,60.0,125.0,1,07/13/2020
13301,21634,19,19,9,nmzjgntkjugi,itc,1602.0,11.0,30.0,108.0,1,07/13/2020
13302,21635,21,21,9,nmzjgntkjugi,itc,2362.0,79.0,85.0,190.0,1,07/13/2020
13303,21636,23,23,9,nmzjgntkjugi,itc,3778.0,58.0,60.0,86.0,1,07/13/2020
13304,21637,25,25,9,nmzjgntkjugi,itc,1693.0,69.0,75.0,87.0,1,07/13/2020
13305,21638,27,27,9,nmzjgntkjugi,itc,1192.0,10.0,35.0,10.0,1,07/13/2020
13306,21639,29,29,9,nmzjgntkjugi,itc,2011.0,50.0,85.0,7.0,1,07/13/2020
13307,21640,31,31,9,nmzjgntkjugi,itc,3337.0,49.0,50.0,127.0,0,07/13/2020
13308,21641,33,33,9,nmzjgntkjugi,itc,2744.0,50.0,55.0,100.0,1,07/13/2020
13309,21642,35,35,9,nmzjgntkjugi,itc,2197.0,53.0,60.0,22.0,1,07/13/2020
13310,21644,39,39,9,nmzjgntkjugi,itc,2924.0,8.0,50.0,128.0,1,07/13/2020
13311,21645,41,41,9,nmzjgntkjugi,itc,1451.0,5.0,30.0,122.0,1,07/13/2020
13312,21646,43,43,9,nmzjgntkjugi,itc,1329.0,14.0,35.0,15.0,1,07/13/2020
13313,21647,45,45,9,nmzjgntkjugi,itc,1283.0,33.0,80.0,89.0,1,07/13/2020
13314,21648,47,47,9,nmzjgntkjugi,itc,1377.0,12.0,75.0,128.0,1,07/13/2020
13315,21649,49,49,9,nmzjgntkjugi,itc,7034.0,23.0,25.0,87.0,1,07/13/2020
13316,21650,51,51,9,nmzjgntkjugi,itc,2244.0,20.0,55.0,7.0,1,07/13/2020
13317,21651,53,53,9,nmzjgntkjugi,itc,1509.0,32.0,35.0,234.0,1,07/13/2020
13318,21652,55,55,9,nmzjgntkjugi,itc,1237.0,50.0,80.0,100.0,1,07/13/2020
13319,21653,57,57,9,nmzjgntkjugi,itc,1421.0,14.0,25.0,131.0,1,07/13/2020
13320,24057,5,5,10,nmzjgntkjugi,itc,8510.0,49.0,50.0,51.0,0,07/13/2020
13321,24058,7,7,10,nmzjgntkjugi,itc,3174.0,82.0,85.0,229.0,1,07/13/2020
13322,24059,9,9,10,nmzjgntkjugi,itc,2380.0,43.0,75.0,124.0,1,07/13/2020
13323,24060,11,11,10,nmzjgntkjugi,itc,1982.0,24.0,25.0,104.0,0,07/13/2020
13324,24061,13,13,10,nmzjgntkjugi,itc,1386.0,50.0,85.0,7.0,1,07/13/2020
13325,24062,15,15,10,nmzjgntkjugi,itc,1891.0,79.0,85.0,76.0,1,07/13/2020
13326,24063,17,17,10,nmzjgntkjugi,itc,1938.0,34.0,35.0,183.0,0,07/13/2020
13327,24064,19,19,10,nmzjgntkjugi,itc,2589.0,50.0,55.0,100.0,1,07/13/2020
13328,24065,21,21,10,nmzjgntkjugi,itc,1277.0,25.0,55.0,75.0,1,07/13/2020
13329,24066,23,23,10,nmzjgntkjugi,itc,1617.0,25.0,75.0,8.0,1,07/13/2020
13330,24067,25,25,10,nmzjgntkjugi,itc,2305.0,30.0,60.0,10.0,1,07/13/2020
13331,24068,27,27,10,nmzjgntkjugi,itc,1919.0,15.0,30.0,10.0,1,07/13/2020
13332,24069,29,29,10,nmzjgntkjugi,itc,2670.0,50.0,55.0,40.0,1,07/13/2020
13333,24070,31,31,10,nmzjgntkjugi,itc,1571.0,14.0,25.0,131.0,1,07/13/2020
13334,24071,33,33,10,nmzjgntkjugi,itc,2028.0,34.0,80.0,33.0,1,07/13/2020
13335,24072,35,35,10,nmzjgntkjugi,itc,2487.0,78.0,80.0,64.0,1,07/13/2020
13336,24073,37,37,10,nmzjgntkjugi,itc,3312.0,11.0,30.0,108.0,1,07/13/2020
13337,24074,39,39,10,nmzjgntkjugi,itc,1204.0,33.0,80.0,89.0,1,07/13/2020
13338,24075,41,41,10,nmzjgntkjugi,itc,4185.0,59.0,60.0,106.0,0,07/13/2020
13339,24076,43,43,10,nmzjgntkjugi,itc,2717.0,60.0,75.0,100.0,1,07/13/2020
13340,24077,45,45,10,nmzjgntkjugi,itc,1847.0,53.0,60.0,22.0,1,07/13/2020
13341,24078,47,47,10,nmzjgntkjugi,itc,2672.0,10.0,35.0,10.0,1,07/13/2020
13342,24079,49,49,10,nmzjgntkjugi,itc,3177.0,27.0,30.0,111.0,1,07/13/2020
13343,24080,51,51,10,nmzjgntkjugi,itc,2029.0,10.0,50.0,16.0,1,07/13/2020
13344,24081,53,53,10,nmzjgntkjugi,itc,1508.0,8.0,50.0,128.0,1,07/13/2020
13345,24082,55,55,10,nmzjgntkjugi,itc,1618.0,10.0,35.0,61.0,1,07/13/2020
13346,24083,57,57,10,nmzjgntkjugi,itc,1893.0,20.0,25.0,100.0,1,07/13/2020
13347,26406,5,5,11,nmzjgntkjugi,itc,2964.0,5.0,25.0,16.0,1,07/13/2020
13348,26407,7,7,11,nmzjgntkjugi,itc,3116.0,79.0,80.0,79.0,0,07/13/2020
13349,26408,9,9,11,nmzjgntkjugi,itc,2154.0,80.0,85.0,25.0,1,07/13/2020
13350,26409,11,11,11,nmzjgntkjugi,itc,2703.0,13.0,30.0,218.0,1,07/13/2020
13351,26410,13,13,11,nmzjgntkjugi,itc,5729.0,52.0,55.0,144.0,1,07/13/2020
13352,26411,15,15,11,nmzjgntkjugi,itc,2523.0,31.0,55.0,129.0,1,07/13/2020
13353,26412,17,17,11,nmzjgntkjugi,itc,2106.0,50.0,60.0,80.0,1,07/13/2020
13354,26413,19,19,11,nmzjgntkjugi,itc,1513.0,10.0,35.0,61.0,1,07/13/2020
13355,26414,21,21,11,nmzjgntkjugi,itc,2609.0,25.0,35.0,25.0,1,07/13/2020
13356,26415,23,23,11,nmzjgntkjugi,itc,1598.0,20.0,55.0,7.0,1,07/13/2020
13357,26416,25,25,11,nmzjgntkjugi,itc,6878.0,72.0,75.0,104.0,1,07/13/2020
13358,26417,27,27,11,nmzjgntkjugi,itc,1470.0,40.0,80.0,10.0,1,07/13/2020
13359,26418,29,29,11,nmzjgntkjugi,itc,2194.0,20.0,85.0,13.0,1,07/13/2020
13360,26419,31,31,11,nmzjgntkjugi,itc,2943.0,32.0,75.0,84.0,1,07/13/2020
13361,26420,33,33,11,nmzjgntkjugi,itc,5784.0,50.0,80.0,100.0,1,07/13/2020
13362,26421,35,35,11,nmzjgntkjugi,itc,2227.0,8.0,50.0,128.0,1,07/13/2020
13363,26422,37,37,11,nmzjgntkjugi,itc,2935.0,15.0,30.0,10.0,1,07/13/2020
13364,26423,39,39,11,nmzjgntkjugi,itc,1924.0,12.0,75.0,128.0,1,07/13/2020
13365,26424,41,41,11,nmzjgntkjugi,itc,1924.0,79.0,85.0,76.0,1,07/13/2020
13366,26425,43,43,11,nmzjgntkjugi,itc,2839.0,59.0,60.0,17.0,1,07/13/2020
13367,26426,45,45,11,nmzjgntkjugi,itc,1782.0,31.0,35.0,129.0,1,07/13/2020
13368,26427,47,47,11,nmzjgntkjugi,itc,2379.0,49.0,50.0,127.0,0,07/13/2020
13369,26428,49,49,11,nmzjgntkjugi,itc,2708.0,24.0,25.0,104.0,0,07/13/2020
13370,26429,51,51,11,nmzjgntkjugi,itc,1562.0,20.0,25.0,100.0,1,07/13/2020
13371,26430,53,53,11,nmzjgntkjugi,itc,2011.0,30.0,60.0,10.0,1,07/13/2020
13372,26431,55,55,11,nmzjgntkjugi,itc,1785.0,19.0,50.0,102.0,1,07/13/2020
13373,26432,57,57,11,nmzjgntkjugi,itc,1969.0,29.0,30.0,215.0,0,07/13/2020
13374,28701,5,5,12,nmzjgntkjugi,itc,6084.0,28.0,35.0,100.0,1,07/13/2020
13375,28702,7,7,12,nmzjgntkjugi,itc,2405.0,24.0,25.0,104.0,0,07/13/2020
13376,28703,9,9,12,nmzjgntkjugi,itc,2112.0,69.0,75.0,87.0,1,07/13/2020
13377,28704,11,11,12,nmzjgntkjugi,itc,1450.0,11.0,30.0,108.0,1,07/13/2020
13378,28705,13,13,12,nmzjgntkjugi,itc,1841.0,80.0,85.0,25.0,1,07/13/2020
13379,28706,15,15,12,nmzjgntkjugi,itc,2596.0,14.0,25.0,131.0,1,07/13/2020
